ts_open,ts_close,symbol,side,entry,exit,qty,pnl,exit_type,entry_reason
1753077360000,1753086180000,BTCUSDT,LONG,118430.23,119252.0256552781,0.0844,54.31426652249344,TSL,donchian_breakout
1753090560000,1753095840000,BTCUSDT,SHORT,118737.71,118737.71,0.08420000000000001,-14.996572773000004,BE,donchian_breakout
1753097700000,1753105500000,BTCUSDT,SHORT,118472.11,118744.43242417116,0.062200000000000005,-28.0046064875336,TSL,donchian_breakout
1753121700000,1753123620000,BTCUSDT,LONG,117967.5,117271.16490417237,0.0847,-73.92311880463762,SL,donchian_breakout
1753134180000,1753139880000,BTCUSDT,LONG,117363.0,117177.18415663582,0.0852,-30.81862762223718,TSL,donchian_breakout
1753165140000,1753171620000,BTCUSDT,LONG,117597.87,117597.87,0.085,-14.993728425,BE,donchian_breakout
1753174440000,1753191120000,BTCUSDT,LONG,118298.46,118932.14456129447,0.0845,38.51185586530982,TSL,donchian_breakout
1753194900000,1753219560000,BTCUSDT,LONG,118670.0,119522.9231305808,0.0398,26.836281841668256,TSL,donchian_breakout
1753229460000,1753246560000,BTCUSDT,SHORT,119810.01,118866.55695814859,0.0834,63.754764427174905,TSL,donchian_breakout
1753249440000,1753268040000,BTCUSDT,SHORT,118665.72,118304.10679555667,0.08420000000000001,15.483187251989195,TSL,donchian_breakout
1753296540000,1753302900000,BTCUSDT,LONG,118367.45,117645.28487296356,0.07060000000000001,-63.481732280295965,TSL,donchian_breakout
1753308780000,1753313520000,BTCUSDT,LONG,118308.27,118498.8749351536,0.0601,0.7812745447787837,TSL,donchian_breakout
1753355460000,1753359480000,BTCUSDT,LONG,118476.86,118400.76148134957,0.0844,-21.41706841386537,TSL,donchian_breakout
1753368960000,1753387260000,BTCUSDT,LONG,118970.0,118888.7876416889,0.0683,-17.731120469593314,TSL,donchian_breakout
1753395960000,1753416600000,BTCUSDT,SHORT,118400.01,115179.66126412645,0.0844,257.0118401167079,TP,donchian_breakout
1753455420000,1753466100000,BTCUSDT,SHORT,114970.34,116102.96914583193,0.061200000000000004,-79.92316861470792,TSL,donchian_breakout
1753469280000,1753493820000,BTCUSDT,LONG,116518.0,117348.11646590376,0.0858,56.174708179961726,TSL,donchian_breakout
1753505340000,1753511760000,BTCUSDT,SHORT,117448.36,117395.98944833827,0.08510000000000001,-10.532206657126647,TSL,donchian_breakout
1753513680000,1753514520000,BTCUSDT,SHORT,117329.57,117329.19000000028,0.0852,-14.962318764023177,TSL,donchian_breakout
1753514760000,1753514820000,BTCUSDT,SHORT,117328.68,117330.74792902371,0.0852,-15.17092499748528,TSL,donchian_breakout
1753524000000,1753530720000,BTCUSDT,LONG,117582.36,117867.69053753855,0.085,9.243154969008964,TSL,donchian_breakout
1753544880000,1753550460000,BTCUSDT,LONG,117985.18,118059.04386151739,0.0847,-8.738440250279229,TSL,donchian_breakout
1753551240000,1753553220000,BTCUSDT,SHORT,118011.0,118070.4969303903,0.0847,-20.036467096561907,TSL,donchian_breakout
1753558380000,1753560660000,BTCUSDT,LONG,118099.98,118173.67652948768,0.08460000000000001,-8.75683711213773,TSL,donchian_breakout
1753574700000,1753578480000,BTCUSDT,SHORT,117874.74,117998.83962452722,0.0848,-25.52520782402741,TSL,donchian_breakout
1753579920000,1753581900000,BTCUSDT,LONG,118158.99,118034.24268313777,0.08460000000000001,-25.54008362029045,TSL,donchian_breakout
1753592940000,1753594020000,BTCUSDT,SHORT,118163.55,118289.64533003722,0.08460000000000001,-25.670620164839697,SL,donchian_breakout
1753600140000,1753610400000,BTCUSDT,SHORT,118192.25,117949.43549111945,0.08460000000000001,5.558917506882728,TSL,donchian_breakout
1753612800000,1753613820000,BTCUSDT,LONG,118205.52,118205.52,0.0845,-14.98254966,BE,donchian_breakout
1753631880000,1753642440000,BTCUSDT,LONG,118588.0,118985.5825207273,0.0843,18.49561674243849,TSL,donchian_breakout
1753643040000,1753651740000,BTCUSDT,SHORT,118908.03,119001.26693919665,0.084,-22.820188599687945,TSL,donchian_breakout
1753667460000,1753669560000,BTCUSDT,SHORT,118969.04,119489.15966951838,0.084,-58.71291881872441,SL,donchian_breakout
1753701840000,1753704000000,BTCUSDT,SHORT,118611.44,118839.6021773855,0.0843,-34.24691369526288,TSL,donchian_breakout
1753722780000,1753729380000,BTCUSDT,SHORT,117906.05,117906.05,0.0848,-14.997649560000001,BE,donchian_breakout
1753734360000,1753738920000,BTCUSDT,SHORT,117593.7,118121.9936219858,0.085,-59.931833337195386,TSL,donchian_breakout
1753768440000,1753775820000,BTCUSDT,LONG,118851.99,118851.99,0.08410000000000001,-14.993178538500002,BE,donchian_breakout
1753795800000,1753798080000,BTCUSDT,LONG,118982.85,118041.23102551774,0.084,-94.02851096111765,SL,donchian_breakout
1753828860000,1753835340000,BTCUSDT,LONG,117779.99,117727.45623349227,0.0849,-19.45605341542463,TSL,donchian_breakout
1753867740000,1753886400000,BTCUSDT,SHORT,118149.98,118149.98,0.08460000000000001,-14.993232462,BE,donchian_breakout
1753916700000,1753926780000,BTCUSDT,LONG,117536.99,118104.94829559255,0.085,33.254281559022175,TSL,donchian_breakout
1753929600000,1753932720000,BTCUSDT,LONG,118308.22,118395.06759043122,0.0845,-7.662449459605342,TSL,donchian_breakout
1753933380000,1753934100000,BTCUSDT,LONG,118463.32,118463.32,0.0844,-14.997456312000002,BE,donchian_breakout
1753953660000,1753956060000,BTCUSDT,SHORT,118479.07,118665.00700139531,0.0844,-30.70430299195175,TSL,donchian_breakout
1753961040000,1753963860000,BTCUSDT,SHORT,118459.99,118459.99,0.0844,-14.997034734000001,BE,donchian_breakout
